track_id,track_name,artist_name,album_name,release_date,release_date_precision,loudness
40Fp6pxcS9l08kL1R50mR4,First Time,Lifehouse,Who We Are,2007,year,-2.214
40GPRs5W6SAXCcyLNPw7O1,She Wants To Dance With Me,Rick Astley,Hold Me in Your Arms,1988-11-26,day,-12.099
40LQiUUUKXVGyNs09lHVjW,Lips Of An Angel,Hinder,Extreme Behavior,2005-01-01,day,-5.38
40NRm1ZLvZpUSCUXAGGZ8J,Kung Fu Fighting,Carl Douglas,The Soul of the Kung Fu Fighter,2001,year,-10.431
40Nh3Pv0Kl1BLK9h95iG2L,Wildflower,Skylark,Lost Hits Of The 70's,2010-01-01,day,-13.431
40T5atFjlFaOmBhucCFndw,With Your Love,Jefferson Starship,Gold,1998-01-01,day,-11.109
40YcuQysJ0KlGQTeGUosTC,"Me, Myself & I","Bebe Rexha, G-Eazy",When It's Dark Out,2015-12-04,day,-6.518
40kJxdeSmQieEgTgShXumm,Because Of Love,Janet Jackson,Janet,1993-05-18,day,-5.647
40xz60ciGIpsRtDqRfPKBE,Rub You The Right Way,Johnny Gill,Johnny Gill,1990-01-01,day,-6.952
416LkbWckopGVSUoJKgOiR,Let's Get Serious - Single Version,Jermaine Jackson,"Hitsville USA, The Motown Collection 1972-1992",1993-01-15,day,-9.029
416MsJxvxSKY96DCmbJIRs,The Hanging Tree,"James Newton Howard, Jennifer Lawrence",The Hunger Games: Mockingjay Pt. 1 (Original Motion Picture Score),2014-11-24,day,-18.071
41Al942aUUeiSFlIsiWRa2,"Julie, Do Ya Love Me",Bobby Sherman,"With Love, Bobby",1970,year,-15.881
41DTJjf2ZT7dTuZOKBNKbb,Please Don't Go,K.W.S.,Please Don't Go,2015-03-13,day,-7.234
41L3O37CECZt3N7ziG2z7l,Yummy,Justin Bieber,Yummy,2020-01-03,day,-6.612
41hirbtJ1ShR5wGZcrnu4p,Only Sixteen,Dr. Hook,Bankrupt,1975-01-01,day,-16.61
41nT1Sp6ChR65FbsdLlFHW,Bootylicious,Destiny's Child,Survivor,2001-05-01,day,-4.386
41v23mPw4Se92JKUGvnkmW,On The Radio,Donna Summer,On The Radio: Greatest Hits Volumes I & II,1979-10-15,day,-13.92
41v56RunWqxgqTD4H2cwOD,Key Largo,Bertie Higgins,The Essential Playlist,2014-07-23,day,-6.829
423o3ZHIaBtGXyhF1uH41a,Walk of Life,Dire Straits,Brothers in Arms,1985-05-13,day,-6.866
42EMFjvFtOki8MA0JNZqVK,5 O'Clock (feat. Lily Allen & Wiz Khalifa),"T-Pain, Wiz Khalifa, Lily Allen",Revolver (Expanded Edition),2011-12-06,day,-5.495
42OhQBFNIbMyxRGxyPOvQA,"Not Tonight (feat. Da Brat, Left Eye, Missy ""Misdemeanor"" Elliott and Angie Martinez) - Remix","Da Brat, Missy Elliott, Lil' Kim, Angie Martinez, Lisa ""Left Eye"" Lopes",Not Tonight EP,1997-06-30,day,-10.162
42T2QQv3xgBlpQxaSP7lnK,One Last Breath,Creed,Weathered,2001-01-01,day,-5.83
42TFhl9RznJZi5Xcd2PZDb,Wasted on the Way,"Crosby, Stills & Nash",Greatest Hits,2005-03-14,day,-13.87
42WQZAqPJOlLvg2Jr6lv8K,You're My Best Friend,Queen,Greatest Hits,1981-10-26,day,-8.928
42aZFX1bcCDj75ue0KoNSd,"Keep On, Keepin' On (feat. Xscape)","Xscape, MC Lyte",Bad As I Wanna B,1996,year,-6.015
42eZC1LaQ3qioZWVLisVT6,Only You (And You Alone),Ringo Starr,Goodnight Vienna,1974,year,-16.004
42et6fnHCw1HIPSrdPprMl,Semi-Charmed Life,Third Eye Blind,Third Eye Blind,1997-04-08,day,-6.576
42fw0rxRO2xbesF6mJfd4Y,Tequila,Dan + Shay,Dan + Shay,2018-06-22,day,-5.731
4356Typ82hUiFAynbLYbPn,DJ Got Us Fallin' In Love (feat. Pitbull),"Usher, Pitbull",Raymond v Raymond (Expanded Edition),2010-03-30,day,-3.398
43LjRHyyetSWnPpW7CWThG,Do You Believe In Love,Huey Lewis & The News,Picture This,1982-01-01,day,-10.948
43PuMrRfbyyuz4QpZ3oAwN,Exchange,Bryson Tiller,T R A P S O U L,2015-10-02,day,-10.598
43ZyHQITOjhciSUUNPVRHc,Gucci Gang,Lil Pump,Lil Pump,2017-10-06,day,-6.71
43bCmCI0nSgcT7QdMXY6LV,Side To Side,"Ariana Grande, Nicki Minaj",Dangerous Woman,2016-05-20,day,-5.84
43bvQNBz3LPzTxEgPSs9qQ,Key West Intermezzo (I Saw You First),John Mellencamp,Mr. Happy Go Lucky,1996,year,-6.511
43qhyYc23jLct4VYPF8RrJ,"It's Impossible - Digitally Mastered - May - June, 1988",Perry Como,It's Impossible,1987-10-03,day,-17.086
43sNw9nvGYGLYnNiwI8oMZ,Freek'n You,Jodeci,"The Show, The After Party, The Hotel",1995-01-01,day,-9.365
43zdsphuZLzwA9k4DJhU0I,when the party's over,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,day,-14.084
44gRhRi2OhEf7moAUj6MD1,The Bigger Picture,Lil Baby,The Bigger Picture,2020-06-12,day,-5.756
44w63XqGr3sATAzOnOySgF,If Everyone Cared,Nickelback,All the Right Reasons (Special Edition),2005-09-26,day,-4.678
452fSzvkB2A8FHVI4JKK2S,Rock And Roll Dreams Come Through,Meat Loaf,Bat Out Of Hell II: Back Into Hell,1993,year,-3.389
458X4NiZNjnKzKxSjst0mz,So In To You,Atlanta Rhythm Section,Anthology: Greatest & Latest,2007-05-15,day,-3.517
45EDI3rk0f4cAMt9f8b56R,Impossible,Shontelle,No Gravity,2010-01-01,day,-3.631
45Egmo7icyopuzJN0oMEdk,Love Lies (with Normani),"Khalid, Normani",Love Lies (with Normani),2018-02-14,day,-5.626
45O0tUN9Bh6LH4eNxQ07AT,Eenie Meenie,Sean Kingston,Eenie Meenie EP,2020-02-28,day,-3.241
45XhKYRRkyeqoW3teSOkCM,Wild Thoughts (feat. Rihanna & Bryson Tiller),"DJ Khaled, Rihanna, Bryson Tiller",Grateful,2017-06-22,day,-3.089
45hOioMDJktr86iKDHC8gr,Girlfriend,Avril Lavigne,The Best Damn Thing (Expanded Edition),2007-04-17,day,-2.433
460Wn6Dq2uMviG5nPXtPnb,Better Days (And the Bottom Drops Out),Citizen King,Mobile Estates,1999-02-26,day,-3.311
463PUebHGdP33umUTk791J,Ooh Baby Baby,Linda Ronstadt,Keep It Country,2018-11-09,day,-9.492
46LEQkbfPT5x2ZanS3STg5,I'm Still In Love With You,New Edition,Home Again,1996-01-01,day,-4.683
46MDLc0Yip6xCMSsdePOAU,Cheers (Drink To That),Rihanna,Loud,2010-11-16,day,-3.623
46NtQJH1eok28bucLlHqQT,I Can't Hold Back,Survivor,Vital Signs,1984-01-01,day,-10.659
46OZwUIGXFDclUHJYjunOj,Angie Baby,Helen Reddy,Free And Easy,1974,year,-12.628
46PZ18T8OG7a5aF2iglPDt,My Girl Bill,Jim Stafford,Jim Stafford,1974-01-01,day,-14.004
46QRpyhTOGJYqpwM7XErBp,Wasted On The Way,"Crosby, Stills & Nash",CSN 2012,2012-07-10,day,-12.936
46RVKt5Edm1zl0rXhPJZxz,Down Under,Men At Work,The Best Of Men At Work: Contraband,1996-02-01,day,-4.7
46TLlKsmMNRQc53ukyFCtM,Take The Long Way Home,Supertramp,Supertramp - The Very Best Of,1990-01-01,day,-10.603
46lIt6GmL0VkkbuUyGDbCs,Got Money,"Lil Wayne, T-Pain",Tha Carter III,2008-06-10,day,-4.847
46pW0poQYEb2bVaqozGO59,"That Lady, Pts. 1 & 2",The Isley Brothers,3+3,1973-08-21,day,-9.112
478thMMvYGris8eJPcDRoq,Sentimental Lady,Bob Welch,French Kiss,1977-01-01,day,-16.218
47BBI51FKFwOMlIiX6m8ya,I Want It That Way,Backstreet Boys,Millennium,1999-05-18,day,-5.83
47JmKZDurtxHmwWeXrAJ3s,New Moon On Monday,Duran Duran,80's Rock Originals,2020-03-06,day,-4.56
47SOobTLWvyZpUfpmuUARJ,When I'm Back On My Feet Again,Michael Bolton,Soul Provider,1989-06-27,day,-12.703
47TqCCnEliDp8NRDyIQoQq,You Make Me Wanna...,Usher,My Way,1997-09-16,day,-7.577
47XPUkAsZjZ96UzaYO7sEC,This Time I Know It's for Real,Donna Summer,Another Place and Time,1989-03-20,day,-10.922
47ukoPgAExwBp64F2gQlv2,Back To The Hotel,N2DEEP,Back To The Hotel,1992-06-01,day,-12.845
487Dyzs7Xbbk4hIWYyYT80,Don't Think I'm Not,Kandi,Hey Kandi...,2000-09-12,day,-8.196
48O0GrGJWml3DzHhC5sJ7a,Karma Chameleon,Culture Club,At Worst...The Best Of Boy George And Culture Club,1993-01-01,day,-12.031
48RrDBpOSSl1aLVCalGl5C,The Monster,"Eminem, Rihanna",The Marshall Mathers LP2,2013-11-05,day,-3.68
48eiLW57CqSmCYNZRM2J8M,From a Distance,Bette Midler,Some People's Lives,1990,year,-11.716
48l7PNpT2fBoT4cdLW6EzP,Love Takes Time,Mariah Carey,Mariah Carey,1990-06-12,day,-12.371
48p5E25cFPanxuwCTmTpuL,The Promise,When In Rome,When In Rome,1988-01-01,day,-10.141
48s0QHJgmiNsth3WEO6U4M,Stop And Stare,OneRepublic,Dreaming Out Loud,2007-01-01,day,-4.274
48td6xvpokdYwvbl3JIiXP,Love Never Felt So Good,"Michael Jackson, Justin Timberlake",XSCAPE,2014-05-09,day,-6.212
48yJZwYYDZX5GKFND7wDfC,Time,The Alan Parsons Project,The Turn Of A Friendly Card (Expanded Edition),1980-11-01,day,-12.701
49FYlytm3dAAraYgpoJZux,Umbrella,"Rihanna, JAY-Z",Good Girl Gone Bad: Reloaded,2008-06-02,day,-4.603
49HfSdzgsXmzbZPMZ560Xn,Step By Step,Eddie Rabbitt,Step By Step,1981-07-31,day,-7.563
49MHCPzvMLXhRjDantBMVH,Just the Way You Are,Billy Joel,The Stranger (Legacy Edition),1977,year,-8.912
49RUdNvwSiUTC8fBh4KKoC,Nobody Does It Better,"Carly Simon, Marvin Hamlisch",The Spy Who Loved Me,1977-01-01,day,-12.699
49ppqF73rOz5Nyt1paRxIF,Love Like This (feat. Sean Kingston),"Natasha Bedingfield, Sean Kingston",Pocketful Of Sunshine,2007-04-27,day,-3.903
4ACxa9buEUnOdYEoPcnMpi,Your Woman,White Town,Women In Technology,1997-02-24,day,-9.118
4AE7Lj39VnSZNOmGH2iZaq,Do For Love,2Pac,R U Still Down? [Remember Me],1997-01-01,day,-3.585
4AIHPdr6x3qNbxTR8ngWdQ,Party Up (Up In Here),DMX,How High - The Soundtrack,2001-01-01,day,-2.68
4AdgGvKgBh1W8Pl7afz4TE,Just Another Dream - 7” US Mix,Cathy Dennis,Move To This (Polydor Expanded Edition),1990-08-14,day,-10.06
4AjKVyNUMdUveKK5OH1OJD,How Long,Ace,Five-A-Side,1974-01-01,day,-13.954
4BFMQ15vXr626UOoZL8bUI,"(I've Had) The Time of My Life - From ""Dirty Dancing"" Soundtrack","Jennifer Warnes, Bill Medley",Platinum & Gold Collection,2004-07-02,day,-8.255
4BNOhILWVg7NThwsNhpSs8,Church Of The Poison Mind,Culture Club,At Worst...The Best Of Boy George And Culture Club,1993-01-01,day,-10.555
4BggEwLhGfrbrl7JBhC8EC,Butterfly,Crazy Town,The Gift Of Game,1999-11-04,day,-4.17
4ByEFOBuLXpCqvO1kw8Wdm,(I Just) Died In Your Arms,Cutting Crew,Broadcast,1986-01-01,day,-11.402
4BycRneKmOs6MhYG9THsuX,Find Your Love,Drake,Thank Me Later,2010-01-01,day,-6.006
4C5pVpypNmXpSN42rIqmpK,Please Remember Me,Tim McGraw,Number One Hits,2010-11-30,day,-7.097
4C9m7KOe1YYSuQKmjraO2A,Look Away,Chicago,The 80s,2021-06-18,day,-7.147
4CMtL1atXRbFcfsYn2pRfE,Third Rate Romance,Amazing Rhythm Aces,"Concert Classics, Vol. 1 and 2",2012-03-20,day,-22.879
4Ce37cRWvM1vIGGynKcs22,Starving,"Zedd, Grey, Hailee Steinfeld",Starving,2016-07-22,day,-4.238
4Cv5dkUBqepa0siwGREihD,Motivation,"Lil Wayne, Kelly Rowland",Motivation,2011-01-01,day,-5.588
4D01oA1mGouaAT7fubvKRT,Desire,U2,Rattle And Hum,1988-10-10,day,-9.481
4D2cYdHqk8tu65jUig4OcN,Can't Believe It (feat. Lil' Wayne),"Lil Wayne, T-Pain",Three Ringz (Thr33 Ringz) [Expanded Edition],2008-11-11,day,-8.869
4DJwdQDai9DLYBL9TNrEDo,Girl On TV,LFO,LFO,1999-08-10,day,-4.001
4DMKwE2E2iYDKY01C335Uw,Carry on Wayward Son,Kansas,Leftoverture (Expanded Edition),1976,year,-5.735
4DhSKuTuOcQ0t7EnC7QTWu,Desire,"Andy Gibb, Barry Gibb, Maurice Gibb, Robin Gibb",After Dark,1980-02-02,day,-6.996
4Dm32oO01YpIubCHaAtKkN,My Life Would Suck Without You,Kelly Clarkson,All I Ever Wanted,2009-03-06,day,-4.006
4Do68W4FWO2hRAJCzG1lus,I Turn to You,Christina Aguilera,Christina Aguilera (Expanded Edition),1999,year,-8.356
4E6cwWJWZw2zWf7VFbH7wf,Love Song,Sara Bareilles,Little Voice,2007-07-03,day,-3.142
4ECNtOnqzxutZkXP4TE3n3,Separate Ways (Worlds Apart),Journey,Frontiers,1983-02-22,day,-3.947
4EEjMyQub6tgFVshlM9j1M,Margaritaville,Jimmy Buffett,"Changes In Latitudes, Changes In Attitudes",1977-01-01,day,-13.637
4EQ8ZdC2qUDLOVXOV0zdxV,Fall In Love With Me,"Earth, Wind & Fire",Love Songs,2002,year,-12.194
4EWCNWgDS8707fNSZ1oaA5,Heartless,Kanye West,808s & Heartbreak,2008-11-24,day,-5.983
4EfN6bixdOOgoLYR5C4cWo,Birthday Cake,Rihanna,Talk That Talk,2011-11-19,day,-6.498
4F7yUt9r2C91NrHjKIgx2D,Dance With Me,Orleans,Celebrated Pop,2011-11-29,day,-12.956
4FCb4CUbFCMNRkI6lYc1zI,Hero,Mariah Carey,Music Box,1993-08-04,day,-9.37
4FGAOmf2vxT7FF8w2vL6R6,Naughty Girls (Need Love Too),Samantha Fox,Samantha Fox,1987,year,-6.678
4FMNpPI7mkhdeFCCk6fZiE,Borderline,Madonna,Celebration (double disc version),2009-09-18,day,-5.186
4FZ8wtTaOAbYvyChBt4GEQ,Song Sung Blue - Single Version,Neil Diamond,Moods,1972-07-15,day,-15.612
4FkgULes13bk2eHrsJg4q9,I Want Crazy - Encore,Hunter Hayes,Hunter Hayes (Encore),2011,year,-4.806
4Fpsa3pYc3gozrxHRRPvR6,Ray of Light,Madonna,Ray of Light,1998-03-03,day,-7.878
4FuInXUlpbc9BrxvOUbgly,Tonight's The Night (Gonna Be Alright),Rod Stewart,The Definitive Collection - 1969-1978,2009-08-31,day,-11.625
4G8gkOterJn0Ywt6uhqbhp,Radioactive,Imagine Dragons,Night Visions,2012-09-04,day,-3.686
4GXH9A6fzuE0MNtqtzjhLg,My Life,"Lil Wayne, The Game",LAX,2008-01-01,day,-5.018
4Gd9PUEuOTOJtbgd4YxLXM,Savin' Me,Nickelback,All the Right Reasons,2005-09-26,day,-4.088
4GjIIjBM20NhaBrvQKkQ5I,Get Down,Gilbert O'Sullivan,"I'm a Writer, Not a Fighter",1973-01-01,day,-6.564
4Gv46S98aguDKuKTrbRBus,Warm It Up,Kris Kross,Totally Krossed Out,1992-03-17,day,-10.05
4H3vuLX59XPqdtTpIesGyS,California Girls,David Lee Roth,Crazy From The Heat,1985-01-15,day,-5.93
4HBZA5flZLE435QTztThqH,Stuck with U (with Justin Bieber),"Justin Bieber, Ariana Grande",Stuck with U,2020-05-08,day,-6.658
4HbiCvH1R7mVOJ7KY7JQBD,GUMMO,6ix9ine,Day69: Graduation Day,2018-04-10,day,-4.926
4HlFJV71xXKIGcU3kRyttv,"Hey, Soul Sister",Train,"Save Me, San Francisco (Golden Gate Edition)",2010-12-01,day,-4.44
4Ht8wlFBxdNiQQSdWTBOik,"Easy Come, Easy Go",Bobby Sherman,Platinum Hits,2014-12-03,day,-11.197
4I7DV3MIgxJGlObiy9s6nx,That Don't Impress Me Much,Shania Twain,Come On Over (International Version),1999-11-09,day,-4.943
4IJZh8SaSkfPMV5ruHh0G9,If You Want Me To Stay,Sly & The Family Stone,Dead Presidents Vol. 1/Music From The Motion Picture,1995-01-01,day,-10.109
4ISp82TYvp9G3HTA2dPzQu,Look into My Eyes,Bone Thugs-N-Harmony,The Art of War: World War 1,1997,year,-5.898
4IVEaa3wGFL8sfjiKxfX6f,Rainy Night In Georgia,Brook Benton,Oldies 60's,2017-08-10,day,-19.155
4IYKjN1DrYzxKXt0umJqsG,I Got 5 On It,"Luniz, Michael Marshall",Operation Stackola,1995-01-01,day,-7.899
4IYoyOVK9oQyJS1QZt5Vyj,Shannon,Henry Gross,Release,1976-05-06,day,-11.771
4IoYz8XqqdowINzfRrFnhi,You Found Me,The Fray,The Fray,2009-02-02,day,-5.412
4J0DbyODwZJcmIAiTSJfMF,Annie's Song,John Denver,Back Home Again,1974-06-15,day,-10.879
4J9u7UsXH7F6sFI32KnYuP,Heartbreak Hotel (feat. Faith Evans & Kelly Price),"Whitney Houston, Faith Evans, Kelly Price",My Love Is Your Love,1998-11-17,day,-7.616
4JDZl9nKIAhAhDjw753u4X,For Free (feat. Drake),"Drake, DJ Khaled",For Free (feat. Drake),2016-06-17,day,-8.241
4JL6c1RL7MHcwNh0LEkmjw,Rock the Casbah - Bob Clearmountain Mix,The Clash,Hits Back,2013-08-26,day,-7.1
4JOP8ELK6AaeySe7sKe996,Un-thinkable (I'm Ready),Alicia Keys,The Element Of Freedom,2009-12-15,day,-7.892
4JPCdSaqs9dJd7RatFSHww,Make It Rain,"Lil Wayne, Fat Joe","Me, Myself & I",2006-11-14,day,-5.063
4K0fYuC7qJx5P7Yh0Ch2zo,I'll Be Your Everything,Tommy Page,Paintings In My Mind,1990,year,-9.044
4KAzYqfcijCSZa2P3etHoM,Big Green Tractor,Jason Aldean,Wide Open,2009-04-07,day,-5.014
4KBLF8z7Hv7RIHjetaTCfD,Heaven Must Have Sent You,Bonnie Pointer,"Hitsville USA, The Motown Collection 1972-1992",1993-01-15,day,-12.285
4KTtYhxFtFL7mBwnjkKfLm,Glamorous,"Fergie, Ludacris",The Dutchess,2006-01-01,day,-6.408
4KfSdst7rW39C0sfhArdrz,Barracuda,Heart,Little Queen,1977-05-14,day,-13.553
4KjPPpRbthW8dSNdisR2Wi,Too Funky - Single Edit,George Michael,Ladies And Gentlemen... The Best Of George Michael,1998-11-09,day,-8.324
4Km5HrUvYTaSUfiSGPJeQR,Bad and Boujee (feat. Lil Uzi Vert),"Migos, Lil Uzi Vert",Culture,2017-01-27,day,-5.313
4KoecuyOpZaNFZ0UqVsllc,Follow Me,Uncle Kracker,Double Wide,2000-06-13,day,-4.688
4Kvz5bhHNYPSaGnQ7PsTBi,Change of Heart,Cyndi Lauper,True Colors,1986-10-14,day,-6.134
4L55p6txv9vuCWhpNnY6eY,Dip It Low,Christina Milian,Dip It Low,2004-01-01,day,-4.209
4L9Ds4mpD3SuYoWwFUlv16,Simple,Florida Georgia Line,Can't Say I Ain't Country,2019-02-15,day,-3.717
4L9VA69sfZKK5HAs5zP22I,I'll Give All My Love to You,Keith Sweat,The Best of Keith Sweat: Make You Sweat,2004-01-13,day,-7.948
4LFwNJWoj74Yd71fIr1W8x,Right Here Waiting,Richard Marx,Repeat Offender,1989-01-01,day,-13.589
4LmlGaGTEbTGE5VngAbpA3,Come To My Window,Melissa Etheridge,Yes I Am,1993-01-01,day,-9.602
4Lnf5ORdqNyr5jLtVkwQ9o,The Bigger Picture,Lil Baby,Black History Makers: Then & Now,2021-02-01,day,-5.756
4LxIGAVfcQIw0zAQRyFhU8,Motownphilly,Boyz II Men,Cooleyhighharmony (Bonus Tracks Version),1991-04-30,day,-9.699
4M0m4FUdc4wD2guhUHogLF,Sharing The Night Together,Dr. Hook,Pleasure & Pain,1978,year,-9.014
4MAxWahEbzU8m4bD6mSZg9,You're Sixteen (You’re Beautiful And You’re Mine),Ringo Starr,Ringo,1973-01-01,day,-12.852
4MD7QeIz9dH9U6WMJxKqfB,The Show Must Go On,Three Dog Night,The Best Of 3 Dog Night,1982-01-01,day,-11.511
4MKzCHlZvkwJOQRNkdw4zq,Sexy Chick (feat. Akon),"Akon, David Guetta",One More Love,2010-11-24,day,-7.694
4MYb7NWLwXNDB7bYs3HeX8,Slow Ride,Foghat,Slow Ride / Save Your Loving (For Me),1975,year,-13.916
4MeDnO5yA2Zi6IMlVApRci,Freek-A-Leek,Petey Pablo,Still Writing In My Diary: 2nd Entry,2004,year,-3.718
4MflGTO2ZTcSQ12bWcyRgI,"Honey, I'm Good.",Andy Grammer,Magazines Or Novels,2014-08-05,day,-7.289
4MnexDiQBE3EQUuzi9sBx6,Sukiyaki,A Taste Of Honey,Boogie Oogie Oogie,2008-07-01,day,-18.297
4N0TP4Rmj6QQezWV88ARNJ,Superstition,Stevie Wonder,Talking Book,1972-10-28,day,-14.171
4NOM7fcla39tJ6ndUHodfa,Feels Like the First Time (Edit),Foreigner,Volume Up! Classic Rock,2021-06-18,day,-7.531
4NOZ35Dhucr6UlVyLOtktd,Dangerous,"Akon, Kardinal Offishall",Not 4 Sale,2008-01-01,day,-5.957
4NTSDu34al733aIuUWVJHo,Boogie Nights,Heatwave,Too Hot to Handle (Expanded Edition),1977-06-27,day,-10.972
4NTWZqvfQTlOMitlVn6tew,The Show Goes On,Lupe Fiasco,Lasers,2011-03-04,day,-3.839
4NYwy0R3NdvORX2B6OZXBT,Slow Motion,Trey Songz,Trigga Reloaded,2015-06-23,day,-7.834
4NfNr2aOxfZkkDHue5gjKf,I Woke Up In Love This Morning,"David Cassidy, The Partridge Family",The Definitive Collection,1974,year,-12.36
4NjR63Up0uMkQBlKvlZd1l,Stickwitu,The Pussycat Dolls,PCD,2005-01-01,day,-6.482
4NpDZPwSXmL0cCTaJuVrCw,Birthday Sex,Jeremih,Jeremih,2009-01-01,day,-5.603
4OLBx9wxBXhsZCUZiOXGtq,Shambala,Three Dog Night,The Best Of 3 Dog Night,1982-01-01,day,-15.505
4OLRw2NSxCyNkfCs8Uwvwg,Ebony Eyes,Bob Welch,French Kiss,1977-01-01,day,-11.717
4OafepJy2teCjYJbvFE60J,breathin,Ariana Grande,Sweetener,2018-08-17,day,-5.413
4Oe8GNcT42Vhu0S9plFryE,Our Love,Natalie Cole,Thankful,1977-01-01,day,-13.284
4OjuzM3rTWp3q60mEldNSF,Hit the Quan - Original Version,iLoveMemphis,Hit the Quan,2015-10-09,day,-8.253
4OsulpQ6na7LQZMV17X987,Lonesome Loser,Little River Band,Greatest Hits,2014-01-01,day,-9.144
4Oun2ylbjFKMPTiaSbbCih,WAP (feat. Megan Thee Stallion),"Megan Thee Stallion, Cardi B",WAP (feat. Megan Thee Stallion),2020-08-07,day,-7.509
4OxXBAN51tjVBEjSwuWWbv,U.N.I.T.Y.,Queen Latifah,Black Reign,1993-01-01,day,-11.768
4P7VFiaZb3xrXoqGwZXC3J,Lollipop,"Lil Wayne, Static Major",Tha Carter III,2008-06-10,day,-9.469
4P91jW5QmEkhoLgdMujp82,Do I Do,Stevie Wonder,The Definitive Collection,2002-10-29,day,-11.295
4PVxV1gls1hUZq4CUy7NWz,"Watching The Wheels - Stripped Down Mix, 2010",John Lennon,Double Fantasy Stripped Down,1980-11-17,day,-7.163
4PWaeUVCHIVbXlpXEuIcvR,Iesha,Another Bad Creation,"Hitsville USA, The Motown Collection 1972-1992",1993-01-15,day,-8.151
4PgtB6Sul8WDTRZCe5e8St,Break It Off,"Rihanna, Sean Paul",A Girl Like Me,2006-04-10,day,-5.314
4PkJ7c9y1CwpuVOiJODnCZ,Someday,Nickelback,The Long Road,2003-09-23,day,-5.659
4Pn0JlCUusD2QHjADuOzuV,Humble And Kind,Tim McGraw,Damn Country Music,2015-01-01,day,-7.31
4PolnByeD51J70KyfwsVTT,Funny Face,Donna Fargo,Donna Fargo,2010-01-01,day,-15.006
4PzPvpE63ttEbKyMDRWB6q,The First Cut Is the Deepest - Acoustic Version,Sheryl Crow,Music From The WB Television Series One Tree Hill (change in 1 track bundle status),2005-01-25,day,-7.52
4Q3N4Ct4zCuIHuZ65E3BD4,Tunnel Vision,Kodak Black,Painting Pictures,2017-03-31,day,-7.724
4QJLKU75Rg4558f4LbDBRi,If Today Was Your Last Day,Nickelback,Dark Horse,2008-10-28,day,-5.749
4QQEzkxcONBthDLfzqIh9S,Cars,Gary Numan,The Pleasure Principle,1979-09-07,day,-8.745
4QXhRjZacZ1gZUeL7Ukktw,Carnival,Natalie Merchant,Tigerlily,1995,year,-11.41
4QkxTEUkjy4XKL7Suy4K8h,Sea of Love,The Honeydrippers,Swamp Rock and Pop,2020-02-28,day,-9.004
4QySZtWymRGNgrwxZOODKF,Don't Look Back,Boston,Don't Look Back,1978-08-02,day,-10.309
4RCWB3V8V0dignt99LZ8vH,Hey There Delilah,Plain White T's,All That We Needed,2005-01-01,day,-10.572
4RFqi5JQduiSlRZCVlUDGH,It Don't Come Easy,Ringo Starr,Ringo,1973-01-01,day,-11.717
4RY96Asd9IefaL3X4LOLZ8,In Da Club,50 Cent,Get Rich Or Die Tryin',2003-02-06,day,-2.776
4RYNJVKgNpwSZguajVfsef,Hang On In There Baby,Johnny Bristol,Hang On In There Baby,1974-06-01,day,-8.421
4ReyTz0y3TGkX48wO3Llot,Epic,Faith No More,The Real Thing,1989,year,-7.486
4Ro98RCK90oHqqSZUnTFq5,Strip That Down,"Quavo, Liam Payne",Strip That Down,2017-05-18,day,-5.484
4RqHoLuzJEKh2VWR1JgRBB,I Just Can't Help Believing - Rerecorded,B.J. Thomas,The Best of B. J. Thomas (Rerecorded),2011-01-01,day,-8.213
4RtDZMumlKxsN7IL3AJPUx,Grown Men Don't Cry,Tim McGraw,Set This Circus Down,2001-04-24,day,-8.514
4S2uhQE8L9V6p7rj7SiauJ,Suicidal (Remix) [feat. Juice WRLD],"Juice WRLD, YNW Melly",Suicidal (Remix) [feat. Juice WRLD],2020-03-13,day,-5.245
4SDgTLDYrJ2UrHbkRkg7MD,Panini - DaBaby Remix,"DaBaby, Lil Nas X",Panini,2019-09-13,day,-5.613
4SF1747p541umnykBp352Q,Nobody (feat. Athena Cage),"Keith Sweat, Athena Cage",Keith Sweat,1996,year,-9.449
4SRAf6doXKEuMJxrHB8ILC,More Love,Kim Carnes,Gypsy Honeymoon,1993-01-01,day,-10.338
4SSnFejRGlZikf02HLewEF,bury a friend,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,day,-14.505
4SYMibQ93bfzOk6uzkF0dO,Don't Turn Around,Ace of Base,The Sign,1993-12-24,day,-8.231
4SlCb8n5Jw52astU7GWPyV,Somebody's Baby,Jackson Browne,The Next Voice You Hear - The Best Of Jackson Browne,1997-01-01,day,-7.822
4SuEG4u4DkMMn7kLM37LbW,Hello Again,Neil Diamond,In My Lifetime,1996-10-29,day,-16.956
4T5Y25pWs2pVZVcFIqFuf8,You Should Be Dancing,Bee Gees,The Ultimate Bee Gees,2009-11-03,day,-6.521
4TCc369aRPRubv1m8R1TBG,Got What I Got,Jason Aldean,9,2019-11-22,day,-6.658
4TFo8kO1KlcgondsVKPuks,Cool Change,Little River Band,Greatest Hits,2014-01-01,day,-10.467
4TLf2koNTaS8J2xXhit9YZ,I Can't Sleep Baby (If I) - Remix Radio Version,R. Kelly,Remix City Volume 1,2005-11-14,day,-8.142
4Tn2llBm1g0UlWctmgPL8Z,Shut Up And Drive,Rihanna,Good Girl Gone Bad: Reloaded,2008-06-02,day,-4.902
